Date start:01/01/2019;Date stop:30/06/2019
Data;Marsica II.L1.V1.Status.WTG Event;Marsica II.L1.V2.Status.WTG Event;Marsica II.L2.CM2.Status.WTG Event;Marsica II.L2.CM3.Status.WTG Event;Marsica II.L3.G1.Status.WTG Event;Marsica II.L3.G2.Status.WTG Event;Marsica II.L4.MC1.Status.WTG Event;Marsica II.L4.MC2.Status.WTG Event;Marsica II.L5.A1.Status.WTG Event;Marsica II.L5.A4.Status.WTG Event;Marsica II.L5.A6.Status.WTG Event;Marsica II.L6.A2.Status.WTG Event;Marsica II.L6.A3.Status.WTG Event;Marsica II.L6.A5.Status.WTG Event;
2019/03/29 15:44:28;0;;;;;;;;;;;;;;
2019/03/29 15:44:43;null;;;;;;;;;;;;;;
2019/03/29 15:45:44;0;;;;;;;;;;;;;;
2019/03/29 15:45:59;null;;;;;;;;;;;;;;
2019/03/29 15:46:19;0;;;;;;;;;;;;;;
2019/03/30 00:00:37;;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/03/30 00:00:37;null;;;;;;;;;;;;;;
2019/03/30 00:00:47;;0;;;;;0;;;;;;;;
2019/03/30 00:00:49;;;;;;;;;;;;0;0;0;
2019/03/30 00:00:49;;;;;;;;;0;0;0;;;;
2019/03/30 00:00:50;;;0;0;;;;;;;;;;;
2019/03/30 00:00:50;;;;;0;0;;;;;;;;;
2019/03/30 00:00:52;0;;;;;;;;;;;;;;
2019/03/30 09:09:09;;;;;;;;;;;275;;;;
2019/03/30 09:37:04;;;;;;;;;;;224;;;;
2019/03/30 09:39:04;;;;;;;;;;;0;;;;
2019/03/30 21:52:13;;;;;;276;;;;;;;;;
2019/03/30 22:19:52;;;;;;224;;;;;;;;;
2019/03/30 22:22:17;;;;;;0;;;;;;;;;
2019/03/30 22:51:20;null;;;;;;;;;;;;;;
2019/03/30 22:51:45;0;;;;;;;;;;;;;;
2019/03/30 22:52:05;null;;;;;;;;;;;;;;
2019/03/30 22:52:20;0;;;;;;;;;;;;;;
2019/03/31 00:00:38;;null;null;null;null;null;null;;null;null;;null;null;null;
2019/03/31 00:00:38;null;;;;;;;;;;null;;;;
2019/03/31 00:00:49;;0;;;;;0;;;;;;;;
2019/03/31 00:00:51;;;;;;;;;;;;0;0;0;
2019/03/31 00:00:52;;;;;0;0;;;;;;;;;
2019/03/31 00:00:52;;;0;0;;;;;;;;;;;
2019/03/31 00:00:52;;;;;;;;;0;0;0;;;;
2019/03/31 00:00:54;0;;;;;;;;;;;;;;
2019/03/31 03:00:37;;null;;;;;null;;;;;;;;
2019/03/31 03:00:37;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/03/31 03:00:49;;0;;;;;0;;;;;;;;
2019/03/31 03:00:50;;;;;;;;;;;;0;0;0;
2019/03/31 03:00:51;;;;;0;0;;;;;;;;;
2019/03/31 03:00:51;;;0;0;;;;;;;;;;;
2019/03/31 03:00:51;;;;;;;;;0;0;0;;;;
2019/03/31 03:00:53;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/03/31 03:00:54;0;;;;;;;;;;;;;;
2019/03/31 04:00:51;;0;;;;;0;;;;;;;;
2019/04/01 00:00:37;;null;null;;;;null;;;;;;;;
2019/04/01 00:00:37;null;;;null;null;null;;;null;null;null;null;null;null;
2019/04/01 00:00:48;;0;;;;;0;;;;;;;;
2019/04/01 00:00:50;;;;;;;;;;;;0;0;0;
2019/04/01 00:00:50;;;;;;;;;0;0;0;;;;
2019/04/01 00:00:50;;;;;0;0;;;;;;;;;
2019/04/01 00:00:51;;;0;0;;;;;;;;;;;
2019/04/01 00:00:53;0;;;;;;;;;;;;;;
2019/04/01 05:57:41;;;275;;;;;;;;;;;;
2019/04/01 06:25:40;;;224;;;;;;;;;;;;
2019/04/01 06:27:15;;;0;;;;;;;;;;;;
2019/04/01 20:55:24;;;;;;;;;;;;;275;;
2019/04/01 21:25:10;;;;;;;;;;;;;224;;
2019/04/01 21:43:38;;;;;;;;;;;;;0;;
2019/04/02 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/02 00:00:47;;0;;;;;0;;;;;;;;
2019/04/02 00:00:49;;;;;0;0;;;;;;;;;
2019/04/02 00:01:07;0;;;;;;;;;;;;;;
2019/04/02 00:01:10;;;;;;;;;0;0;0;;;;
2019/04/02 00:01:10;;;;;;;;;;;;0;0;0;
2019/04/02 00:01:11;;;0;0;;;;;;;;;;;
2019/04/02 00:51:41;;;;;;;275;;;;;;;;
2019/04/02 01:19:01;;;;;;;224;;;;;;;;
2019/04/02 01:50:47;;;;;;;0;;;;;;;;
2019/04/02 08:57:36;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/02 09:01:37;;0;;;;;;;;;;;;;
2019/04/02 09:01:37;0;;;;0;0;;;0;0;0;;;;
2019/04/02 09:01:37;;;0;0;;;;;;;;0;0;0;
2019/04/02 09:01:39;;;;;;;0;;;;;;;;
2019/04/02 12:07:05;null;;;;;;;;;;;;;;
2019/04/02 12:08:25;0;;;;;;;;;;;;;;
2019/04/02 14:36:16;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/02 14:46:46;;0;;;0;0;;;;;;;;;
2019/04/02 14:46:46;;;;;;;;;0;0;0;;;0;
2019/04/02 14:46:46;;;;;;;;;;;;0;0;;
2019/04/02 14:46:46;;;0;0;;;;;;;;;;;
2019/04/02 14:46:47;0;;;;;;0;;;;;;;;
2019/04/02 16:06:01;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/02 16:16:02;;0;;;0;0;;;;;;;;;
2019/04/02 16:16:03;;;;;;;;;;0;;;;;
2019/04/02 16:16:03;;;;;;;;;0;;0;;;0;
2019/04/02 16:16:03;;;;;;;;;;;;0;0;;
2019/04/02 16:16:03;;;0;0;;;;;;;;;;;
2019/04/02 16:16:04;0;;;;;;0;;;;;;;;
2019/04/03 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/03 00:00:49;;0;;;;;0;;;;;;;;
2019/04/03 00:00:52;;;;;0;0;;;;;;;;;
2019/04/03 00:00:52;;;0;0;;;;;;;;;;;
2019/04/03 00:00:52;;;;;;;;;0;0;0;;;;
2019/04/03 00:00:53;;;;;;;;;;;;0;0;0;
2019/04/03 00:00:54;0;;;;;;;;;;;;;;
2019/04/03 07:42:42;;;;;;;;;;;null;;;;
2019/04/03 09:31:07;;;;;;;;;null;null;;;;;
2019/04/03 09:31:22;;;;;;;;;;0;;;;;
2019/04/03 09:31:27;;;;;;;;;0;;;;;;
2019/04/03 12:01:28;;;;;;;;;;;0;;;;
2019/04/04 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/04 00:00:46;;0;;;;;0;;;;;;;;
2019/04/04 00:00:48;;;;;;;;;;;;0;0;0;
2019/04/04 00:00:48;;;;;;;;;0;0;0;;;;
2019/04/04 00:00:49;;;;;0;0;;;;;;;;;
2019/04/04 00:00:51;0;;;;;;;;;;;;;;
2019/04/04 00:00:55;;;0;0;;;;;;;;;;;
2019/04/05 00:00:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/05 00:01:00;;0;;;;;0;;;;;;;;
2019/04/05 00:01:01;;;0;0;;;;;;;;;;;
2019/04/05 00:01:01;;;;;;;;;0;0;0;;;;
2019/04/05 00:01:02;;;;;;;;;;;;0;0;0;
2019/04/05 00:01:02;;;;;0;0;;;;;;;;;
2019/04/05 00:01:05;0;;;;;;;;;;;;;;
2019/04/05 10:28:50;null;;;;;;;;;;;;;;
2019/04/05 10:32:12;0;;;;;;;;;;;;;;
2019/04/05 10:32:17;null;;;;;;;;;;;;;;
2019/04/05 10:32:32;0;;;;;;;;;;;;;;
2019/04/05 20:19:26;;;;;;;;;;;275;;;;
2019/04/05 20:47:11;;;;;;;;;;;224;;;;
2019/04/05 21:44:04;;;;;;;;;;;;275;;;
2019/04/05 22:11:45;;;;;;;;;;;;224;;;
2019/04/05 22:46:23;;;;;;;;;;;0;;;;
2019/04/06 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/06 00:00:46;;0;;;;;0;;;;;;;;
2019/04/06 00:00:48;;;;;;;;;;;;224;0;0;
2019/04/06 00:00:48;;;0;0;;;;;;;;;;;
2019/04/06 00:00:49;;;;;0;0;;;;;;;;;
2019/04/06 00:00:50;;;;;;;;;;0;0;;;;
2019/04/06 00:00:51;0;;;;;;;;;;;;;;
2019/04/06 00:00:55;;;;;;;;;0;;;;;;
2019/04/06 01:17:27;;;;;;;;;;;;0;;;
2019/04/06 10:03:25;null;;;;;;;;;;;;;;
2019/04/06 10:04:50;0;;;;;;;;;;;;;;
2019/04/06 10:05:30;null;;;;;;;;;;;;;;
2019/04/06 10:05:45;0;;;;;;;;;;;;;;
2019/04/07 00:00:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/07 00:00:59;;0;;;;;0;;;;;;;;
2019/04/07 00:01:01;;;;;0;0;;;;;;;;;
2019/04/07 00:01:01;;;;;;;;;;;;0;0;0;
2019/04/07 00:01:03;;;0;0;;;;;;;;;;;
2019/04/07 00:01:03;;;;;;;;;0;0;0;;;;
2019/04/07 00:01:04;0;;;;;;;;;;;;;;
2019/04/07 11:03:36;;;;;;;343;;;;;;;;
2019/04/07 11:04:36;;;;;;;224;;;;;;;;
2019/04/07 11:05:11;;;;;;;0;;;;;;;;
2019/04/08 00:00:37;;null;null;null;;;null;;;;;;;;
2019/04/08 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2019/04/08 00:00:48;;0;;;;;0;;;;;;;;
2019/04/08 00:00:49;;;;;;;;;;;;0;0;0;
2019/04/08 00:00:49;;;;;;;;;0;0;0;;;;
2019/04/08 00:00:53;0;;;;;;;;;;;;;;
2019/04/08 00:00:54;;;;;0;0;;;;;;;;;
2019/04/08 00:00:55;;;0;0;;;;;;;;;;;
2019/04/08 13:48:51;null;;;;;;;;;;;;;;
2019/04/08 13:49:51;0;;;;;;;;;;;;;;
2019/04/08 13:49:56;null;;;;;;;;;;;;;;
2019/04/08 13:50:17;0;;;;;;;;;;;;;;
2019/04/08 14:12:04;null;;;;;;;;;;;;;;
2019/04/08 14:13:45;0;;;;;;;;;;;;;;
2019/04/08 14:14:20;null;;;;;;;;;;;;;;
2019/04/08 14:14:40;0;;;;;;;;;;;;;;
2019/04/09 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/09 00:00:47;;0;;;;;0;;;;;;;;
2019/04/09 00:00:49;;;;;;;;;0;0;0;;;;
2019/04/09 00:00:49;;;;;0;0;;;;;;;;;
2019/04/09 00:00:50;;;;;;;;;;;;0;0;0;
2019/04/09 00:00:52;0;;;;;;;;;;;;;;
2019/04/09 00:00:55;;;0;0;;;;;;;;;;;
2019/04/09 13:01:27;null;;;;;;;;;;;;;;
2019/04/09 13:02:27;0;;;;;;;;;;;;;;
2019/04/09 13:20:39;null;;;;;;;;;;;;;;
2019/04/09 13:23:45;0;;;;;;;;;;;;;;
2019/04/09 15:37:02;356;;;;;;;;;;;;;;
2019/04/09 15:38:02;0;;;;;;;;;;;;;;
2019/04/09 15:45:05;276;;;;;;;;;;;;;;
2019/04/09 16:13:39;0;;;;;;;;;;;;;;
2019/04/09 19:25:31;;;275;;;;;;;;;;;;
2019/04/09 19:52:29;;;224;;;;;;;;;;;;
2019/04/09 20:05:13;;;0;;;;;;;;;;;;
2019/04/10 00:00:47;;null;;;;;null;;;;;;;;
2019/04/10 00:00:47;null;;null;null;null;null;;;null;null;null;null;null;null;
2019/04/10 00:00:57;;0;;;;;0;;;;;;;;
2019/04/10 00:00:58;;;;;;;;;;;;0;0;0;
2019/04/10 00:00:58;;;;;;;;;0;0;0;;;;
2019/04/10 00:00:59;;;;0;;;;;;;;;;;
2019/04/10 00:01:02;0;;;;;;;;;;;;;;
2019/04/10 00:01:04;;;0;;;;;;;;;;;;
2019/04/10 00:01:05;;;;;0;0;;;;;;;;;
2019/04/10 14:18:14;null;;;;;;;;;;;;;;
2019/04/10 14:18:29;0;;;;;;;;;;;;;;
2019/04/10 14:18:44;null;;;;;;;;;;;;;;
2019/04/10 14:25:22;30;;;;;;;;;;;;;;
2019/04/10 14:25:52;0;;;;;;;;;;;;;;
2019/04/10 17:02:52;null;;;;;;;;;;;;;;
2019/04/10 17:05:18;0;;;;;;;;;;;;;;
2019/04/10 23:58:47;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/11 00:00:37;;null;null;null;;;null;;;;;;;;
2019/04/11 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2019/04/11 00:00:49;;0;;;;;0;;;;;;;;
2019/04/11 00:00:51;;;;;;;;;;;;0;0;0;
2019/04/11 00:00:52;;;0;0;;;;;;;;;;;
2019/04/11 00:00:53;;;;;;;;;0;0;0;;;;
2019/04/11 00:00:54;;;;;0;0;;;;;;;;;
2019/04/11 00:00:59;0;;;;;;;;;;;;;;
2019/04/11 00:10:20;;0;;;;;0;;;;;;;0;
2019/04/11 00:10:20;;;0;0;;;;;;;;0;0;;
2019/04/11 00:10:20;;;;;0;;;;0;0;0;;;;
2019/04/11 00:10:20;;;;;;0;;;;;;;;;
2019/04/11 00:10:21;0;;;;;;;;;;;;;;
2019/04/11 07:17:57;;;null;;;;;;;;;;;;
2019/04/11 09:03:35;null;;;;;;;;;;;;;;
2019/04/11 09:04:36;0;;;;;;;;;;;;;;
2019/04/11 09:04:51;null;;;;;;;;;;;;;;
2019/04/11 09:05:06;0;;;;;;;;;;;;;;
2019/04/11 09:50:22;0;0;;;;;0;;;;;;;;
2019/04/11 09:50:23;;;;;;;;;;;;0;0;0;
2019/04/11 09:50:23;;;;;;;;;0;0;0;;;;
2019/04/11 09:50:23;;;;0;;;;;;;;;;;
2019/04/11 09:50:25;;;;;0;0;;;;;;;;;
2019/04/11 14:26:28;0;0;;;;;0;;0;0;0;0;0;0;
2019/04/11 14:26:28;;;;0;;;;;;;;;;;
2019/04/11 14:26:33;;;;;0;0;;;;;;;;;
2019/04/11 14:47:02;;;224;;;;;;;;;;;;
2019/04/11 14:47:27;;;0;;;;;;;;;;;;
2019/04/11 14:52:00;0;0;;;;;0;;;;;;;0;
2019/04/11 14:52:01;;;;0;0;0;;;0;0;0;0;0;;
2019/04/11 14:52:07;;;0;;;;;;;;;;;;
2019/04/11 15:04:51;;;;;;;;;;;;0;0;0;
2019/04/11 15:04:52;;;0;0;;;;;;;;;;;
2019/04/11 15:04:53;;;;;;;;;0;0;0;;;;
2019/04/11 15:04:54;0;0;;;;;0;;;;;;;;
2019/04/11 15:04:55;;;;;0;0;;;;;;;;;
2019/04/12 00:00:37;;null;null;null;;;null;;;;;;;;
2019/04/12 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2019/04/12 00:00:47;;0;;;;;0;;;;;;;;
2019/04/12 00:00:49;;;;;;;;;0;0;0;;;;
2019/04/12 00:00:54;;;;;0;0;;;;;;;;;
2019/04/12 00:00:55;;;0;0;;;;;;;;;;;
2019/04/12 00:00:56;;;;;;;;;;;;0;0;0;
2019/04/12 00:00:57;0;;;;;;;;;;;;;;
2019/04/12 11:18:31;;;;;;;;;;;null;;;;
2019/04/12 12:36:19;;;;;;;;;;;0;;;;
2019/04/12 14:04:58;null;;;;;;;;;;;;;;
2019/04/12 14:07:04;0;;;;;;;;;;;;;;
2019/04/12 14:07:29;null;;;;;;;;;;;;;;
2019/04/12 14:07:45;0;;;;;;;;;;;;;;
2019/04/12 14:53:33;null;;;;;;;;;;;;;;
2019/04/12 14:59:41;30;;;;;;;;;;;;;;
2019/04/12 15:00:36;0;;;;;;;;;;;;;;
2019/04/13 00:00:37;;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/13 00:00:37;null;;;;;;;;;;;;;;
2019/04/13 00:00:52;;0;;;;;0;;;;;;;;
2019/04/13 00:00:54;;;;;;;;;0;0;0;;;;
2019/04/13 00:00:57;0;;;;;;;;;;;;;;
2019/04/13 00:01:00;;;;;0;0;;;;;;;;;
2019/04/13 00:01:00;;;;;;;;;;;;0;0;0;
2019/04/13 00:01:01;;;0;0;;;;;;;;;;;
2019/04/13 13:10:50;null;;;;;;;;;;;;;;
2019/04/13 13:14:41;0;;;;;;;;;;;;;;
2019/04/14 00:00:37;;null;null;null;null;null;null;;null;;;null;null;;
2019/04/14 00:00:37;null;;;;;;;;;null;null;;;null;
2019/04/14 00:00:48;;0;;;;;0;;;;;;;;
2019/04/14 00:00:51;;;;;;;;;0;0;0;;;;
2019/04/14 00:00:51;;;0;0;;;;;;;;;;;
2019/04/14 00:00:52;;;;;;;;;;;;0;0;0;
2019/04/14 00:00:52;;;;;0;0;;;;;;;;;
2019/04/14 00:00:53;0;;;;;;;;;;;;;;
2019/04/14 09:31:06;null;;;;;;;;;;;;;;
2019/04/14 09:32:31;0;;;;;;;;;;;;;;
2019/04/14 09:32:41;null;;;;;;;;;;;;;;
2019/04/14 09:32:56;0;;;;;;;;;;;;;;
2019/04/14 10:44:05;;;;;276;;;;;;;;;;
2019/04/14 11:11:34;;;;;224;;;;;;;;;;
2019/04/14 11:13:34;;;;;0;;;;;;;;;;
2019/04/14 16:08:26;null;;;;;;;;;;;;;;
2019/04/14 16:14:53;30;;;;;;;;;;;;;;
2019/04/14 16:15:43;0;;;;;;;;;;;;;;
2019/04/14 16:30:13;null;;;;;;;;;;;;;;
2019/04/14 16:32:59;0;;;;;;;;;;;;;;
2019/04/15 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/15 00:00:48;;0;;;;;0;;;;;;;;
2019/04/15 00:00:49;;;;;0;0;;;;;;;;;
2019/04/15 00:00:50;;;;;;;;;;;;0;0;0;
2019/04/15 00:00:51;;;;;;;;;0;0;0;;;;
2019/04/15 00:00:53;0;;;;;;;;;;;;;;
2019/04/15 00:00:55;;;0;0;;;;;;;;;;;
2019/04/15 04:23:58;;;;;;;;;275;;;;;;
2019/04/15 04:51:43;;;;;;;;;224;;;;;;
2019/04/15 04:52:28;;;;;;;;;0;;;;;;
2019/04/15 06:44:57;;;;;;;891;;;;;;;;
2019/04/15 07:15:08;;;;;;;0;;;;;;;;
2019/04/15 09:04:43;;;;;;;891;;;;;;;;
2019/04/15 09:34:47;;;;;;;0;;;;;;;;
2019/04/15 10:10:54;;;;;;;892;;;;;;;;
2019/04/15 10:11:09;;;;;;;338;;;;;;;;
2019/04/15 11:08:32;;;;;;;223;;;;;;;;
2019/04/15 11:08:52;;;;;;;309;;;;;;;;
2019/04/15 11:09:02;;;;;;;223;;;;;;;;
2019/04/15 11:10:23;;;;;;;831;;;;;;;;
2019/04/15 11:12:08;;;;;;;224;;;;;;;;
2019/04/15 11:12:13;;;;;;;0;;;;;;;;
2019/04/15 22:02:53;;;;;;;275;;;;;;;;
2019/04/15 22:29:53;;;;;;;224;;;;;;;;
2019/04/15 22:34:45;;;;;;;0;;;;;;;;
2019/04/16 00:00:37;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/16 00:00:47;;0;;;;;0;;;;;;;;
2019/04/16 00:00:49;;;;;;;;;0;0;0;;;;
2019/04/16 00:00:49;;;0;0;;;;;;;;;;;
2019/04/16 00:00:50;;;;;;;;;;;;0;0;0;
2019/04/16 00:00:51;;;;;0;0;;;;;;;;;
2019/04/16 00:00:52;0;;;;;;;;;;;;;;
2019/04/16 03:27:52;null;;;;;;;;;;;;;;
2019/04/16 03:34:45;30;;;;;;;;;;;;;;
2019/04/16 03:35:35;0;;;;;;;;;;;;;;
2019/04/16 09:19:04;null;;;;;;;;;;;;;;
2019/04/16 09:19:59;0;;;;;;;;;;;;;;
2019/04/16 09:20:54;276;;;;;;;;;;;;;;
2019/04/16 09:47:58;0;;;;;;;;;;;;;;
2019/04/16 10:46:07;null;null;null;null;null;null;null;;null;null;null;null;null;null;
2019/04/16 10:51:03;;0;0;0;;;0;;0;0;0;;;;
2019/04/16 10:51:03;;;;;;;;;;;;0;0;0;
2019/04/16 10:51:04;;;;;0;0;;;;;;;;;
2019/04/16 10:51:07;0;;;;;;;;;;;;;;
2019/04/16 12:40:27;null;;;;;;;;;;;;;;
2019/04/16 12:44:14;0;;;;;;;;;;;;;;
2019/04/16 13:53:52;;;;;;;;0;;;;;;;
2019/04/16 21:25:18;;;;;;276;;;;;;;;;
2019/04/16 21:53:01;;;;;;224;;;;;;;;;
2019/04/16 21:54:42;;;;;;0;;;;;;;;;
2019/04/17 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/17 00:00:59;;0;;;;;0;0;;;;;;;
2019/04/17 00:01:00;;;;;;;;;;;;0;0;0;
2019/04/17 00:01:01;;;0;0;;;;;;;;;;;
2019/04/17 00:01:01;;;;;0;0;;;;;;;;;
2019/04/17 00:01:02;;;;;;;;;0;0;0;;;;
2019/04/17 00:01:04;0;;;;;;;;;;;;;;
2019/04/17 10:32:07;;;309;309;;;;;;;;;;;
2019/04/17 10:32:11;;;;;309;;;;;;;;;;
2019/04/17 10:32:13;;;;;;;309;309;;;;;;;
2019/04/17 10:32:15;;;;;;;;;;;;309;309;;
2019/04/17 10:32:16;;;;;;309;;;;;;;;;
2019/04/17 10:32:18;;;;;;;;;309;;;;;;
2019/04/17 10:32:19;;309;;;;;;;;;;;;;
2019/04/17 10:32:20;;;;;;;;;;;;;;309;
2019/04/17 10:32:23;;;;;;;;;;309;309;;;;
2019/04/17 10:32:34;309;;;;;;;;;;;;;;
2019/04/17 11:41:28;null;;;;;;;;;;;;;;
2019/04/17 11:43:03;309;;;;;;;;;;;;;;
2019/04/17 12:05:41;null;;;;;;;;;;;;;;
2019/04/17 12:07:32;309;;;;;;;;;;;;;;
2019/04/17 12:07:42;null;;;;;;;;;;;;;;
2019/04/17 12:07:57;309;;;;;;;;;;;;;;
2019/04/17 12:08:07;null;;;;;;;;;;;;;;
2019/04/17 12:08:22;309;;;;;;;;;;;;;;
2019/04/17 12:21:29;;;224;;;;;;;;;;;;
2019/04/17 12:21:31;;;;;;;224;;;;;;;;
2019/04/17 12:21:34;;;;224;;;;;;;;;;;
2019/04/17 12:21:41;;;;;;;0;224;;;;;;;
2019/04/17 12:21:44;;;;0;;;;;;;;;;;
2019/04/17 12:21:46;;;;;224;;;;;;;;;;
2019/04/17 12:21:51;;;;;0;224;;;;;;;;;
2019/04/17 12:21:52;;224;;;;;;0;;;;;;;
2019/04/17 12:21:56;;;;;;0;;;;;;;;;
2019/04/17 12:22:02;;0;;;;;;;;;;;;;
2019/04/17 12:22:02;;;;;;;;;224;;;;;;
2019/04/17 12:22:04;;;;;;;;;;;;224;;;
2019/04/17 12:22:07;;;;;;;;;0;;;;;;
2019/04/17 12:22:09;;;;;;;;;;;;;224;;
2019/04/17 12:22:12;;;;;;;;;;224;;;;;
2019/04/17 12:22:14;;;;;;;;;;;;0;;224;
2019/04/17 12:22:17;;;;;;;;;;0;;;;;
2019/04/17 12:22:19;;;;;;;;;;;;;0;;
2019/04/17 12:22:22;;;;;;;;;;;224;;;;
2019/04/17 12:22:32;;;;;;;;;;;0;;;;
2019/04/17 12:22:34;;;0;;;;;;;;;;;;
2019/04/17 12:22:42;0;;;;;;;;;;;;;;
2019/04/17 12:22:50;;;;;;;;;;;;;;0;
2019/04/17 15:01:13;;;;;0;0;;;;;;;;;
2019/04/17 15:01:15;;;;;;;;;0;0;0;;;;
2019/04/17 15:01:15;0;0;;;;;0;0;;;;;;;
2019/04/17 15:01:17;;;;;;;;;;;;0;0;0;
2019/04/17 15:01:17;;;0;0;;;;;;;;;;;
2019/04/17 15:07:37;0;0;;;;;0;0;;;;;;;
2019/04/17 15:07:39;;;;;;;;;;;;0;0;0;
2019/04/17 15:07:40;;;0;0;;;;;;;;;;;
2019/04/17 15:07:40;;;;;0;0;;;;;;;;;
2019/04/17 15:07:42;;;;;;;;;0;0;0;;;;
2019/04/17 15:13:59;;;;;;;;;0;;;;;;
2019/04/17 15:14:00;0;0;;;;;0;0;;;;;;;
2019/04/17 15:14:01;;;;;;;;;;;;0;0;0;
2019/04/17 15:14:02;;;;;0;0;;;;;;;;;
2019/04/17 15:14:02;;;0;0;;;;;;;;;;;
2019/04/17 15:14:04;;;;;;;;;;0;0;;;;
2019/04/17 15:18:43;;;;;;;;;;;;0;0;0;
2019/04/17 15:18:44;;;;;0;0;;;;;;;;;
2019/04/17 15:18:44;;;0;0;;;;;;;;;;;
2019/04/17 15:18:46;;;;;;;;;0;0;0;;;;
2019/04/17 15:18:47;0;0;;;;;0;0;;;;;;;
2019/04/17 17:53:23;;;;;;;;;;;;;275;;
2019/04/17 18:21:53;;;;;;;;;;;;;224;;
2019/04/17 18:33:35;;;;;;;;;;;;;0;;
2019/04/18 00:00:37;;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/18 00:00:37;null;;;;;;;;;;;;;;
2019/04/18 00:00:48;;0;;;;;0;0;;;;;;;
2019/04/18 00:00:50;;;;;;;;;;;;0;0;0;
2019/04/18 00:00:50;;;;;0;0;;;;;;;;;
2019/04/18 00:00:50;;;;;;;;;0;0;0;;;;
2019/04/18 00:00:52;;;0;0;;;;;;;;;;;
2019/04/18 00:00:53;0;;;;;;;;;;;;;;
2019/04/18 08:17:14;null;;;;;;;;;;;;;;
2019/04/18 08:19:05;0;;;;;;;;;;;;;;
2019/04/18 12:05:18;null;;;;;;;;;;;;;;
2019/04/18 12:07:59;0;;;;;;;;;;;;;;
2019/04/18 12:40:39;null;;;;;;;;;;;;;;
2019/04/18 12:43:50;0;;;;;;;;;;;;;;
2019/04/18 12:44:00;null;;;;;;;;;;;;;;
2019/04/18 12:44:20;0;;;;;;;;;;;;;;
2019/04/19 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/19 00:00:49;;0;;;;;0;0;;;;;;;
2019/04/19 00:00:49;;;;;0;0;;;;;;;;;
2019/04/19 00:00:50;;;;;;;;;0;0;0;;;;
2019/04/19 00:00:50;;;;;;;;;;;;0;0;0;
2019/04/19 00:00:52;;;0;0;;;;;;;;;;;
2019/04/19 00:00:54;0;;;;;;;;;;;;;;
2019/04/19 11:25:44;null;;;;;;;;;;;;;;
2019/04/19 11:25:59;0;;;;;;;;;;;;;;
2019/04/19 15:51:13;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/19 15:59:21;;0;;;;;0;;;;;;;;
2019/04/19 15:59:21;;;;;0;0;;0;0;0;0;;;;
2019/04/19 15:59:21;;;;;;;;;;;;0;0;0;
2019/04/19 15:59:25;;;0;0;;;;;;;;;;;
2019/04/19 15:59:25;0;;;;;;;;;;;;;;
2019/04/19 16:40:10;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/19 16:43:18;;0;;;0;;0;0;;;;;;;
2019/04/19 16:43:18;;;0;0;;0;;;0;0;0;0;0;0;
2019/04/19 16:43:20;0;;;;;;;;;;;;;;
2019/04/20 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/20 00:00:51;;0;;;;;0;0;;;;;;;
2019/04/20 00:00:53;;;;;;;;;;;;0;0;0;
2019/04/20 00:00:54;;;;;;;;;0;0;0;;;;
2019/04/20 00:00:55;;;0;0;;;;;;;;;;;
2019/04/20 00:00:56;0;;;;;;;;;;;;;;
2019/04/20 00:01:00;;;;;0;0;;;;;;;;;
2019/04/20 12:01:59;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/20 12:02:28;0;0;0;0;0;0;;;;;;;;;
2019/04/20 12:02:35;;;;;;;0;0;0;0;0;0;0;0;
2019/04/21 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019/04/21 00:00:48;;0;;;;;0;0;;;;;;;
2019/04/21 00:00:49;;;0;0;;;;;;;;;;;
