Date start:22/06/2018;Date stop:31/12/2018
Data;WTE2.L1.WTG1.Status.WTG Event;WTE2.L1.WTG2.Status.WTG Event;WTE2.L1.WTG3.Status.WTG Event;WTE2.L2.WTG12.Status.WTG Event;WTE2.L2.WTG13.Status.WTG Event;WTE2.L2.WTG14.Status.WTG Event;
2018/08/23 17:51:24;;;;;0;;
2018/08/23 17:51:34;;;;0;;;
2018/08/23 17:56:27;;79;;;;;
2018/08/23 17:57:22;;0;;;;;
2018/08/24 00:00:37;null;null;null;null;null;null;
2018/08/24 00:00:55;0;0;0;;;;
2018/08/24 00:00:56;;;;0;0;0;
2018/08/24 07:31:03;;;;;;null;
2018/08/24 11:47:26;;;;;;0;
2018/08/24 14:17:56;;;275;;;;
2018/08/24 14:44:23;;;0;;;;
2018/08/25 00:00:37;null;null;null;null;null;null;
2018/08/25 00:00:55;0;0;0;;;;
2018/08/25 00:00:56;;;;0;0;0;
2018/08/26 00:00:47;null;null;null;null;null;null;
2018/08/26 00:01:06;;;;0;0;0;
2018/08/26 00:01:06;0;0;0;;;;
2018/08/27 00:00:37;null;null;null;null;null;null;
2018/08/27 00:00:57;;;;0;0;0;
2018/08/27 00:00:58;0;0;0;;;;
2018/08/27 12:02:34;null;null;null;null;null;null;
2018/08/27 12:04:09;;;;0;0;0;
2018/08/27 12:04:09;0;0;0;;;;
2018/08/28 00:00:37;null;null;null;null;null;null;
2018/08/28 00:00:56;0;0;0;;;;
2018/08/28 00:00:57;;;;0;0;0;
2018/08/29 00:00:37;null;null;null;null;null;null;
2018/08/29 00:00:53;0;0;0;;;;
2018/08/29 00:00:54;;;;;;0;
2018/08/29 00:00:59;;;;0;0;;
2018/08/29 09:10:27;;null;;;;;
2018/08/29 10:32:55;;0;;;;;
2018/08/29 19:35:44;;276;;;;;
2018/08/29 20:03:11;;0;;;;;
2018/08/30 00:00:47;null;null;null;null;null;null;
2018/08/30 00:01:07;;;;0;0;0;
2018/08/30 00:01:08;0;0;0;;;;
2018/08/30 18:45:41;;;;;276;;
2018/08/30 19:12:23;;;;;0;;
2018/08/31 00:00:37;null;null;null;null;null;null;
2018/08/31 00:00:57;;;;0;0;0;
2018/08/31 00:00:57;0;0;0;;;;
2018/09/01 00:00:37;null;null;null;null;null;null;
2018/09/01 00:01:00;0;0;0;;;;
2018/09/01 00:01:04;;;;0;0;0;
2018/09/02 00:00:47;null;null;null;null;;;
2018/09/02 00:00:47;;;;;null;null;
2018/09/02 00:01:08;0;0;0;;;;
2018/09/02 00:01:08;;;;0;0;0;
2018/09/03 00:00:47;null;null;null;null;null;null;
2018/09/03 00:01:07;0;0;0;;;;
2018/09/03 00:01:08;;;;0;0;0;
2018/09/03 06:15:19;;;null;;;;
2018/09/03 06:19:39;;;0;;;;
2018/09/03 06:19:54;;;894;;;;
2018/09/03 06:19:59;;;0;;;;
2018/09/03 14:45:00;;181;;;;;
2018/09/03 14:51:07;;0;;;;;
2018/09/04 00:00:47;null;null;null;null;null;null;
2018/09/04 00:01:09;0;0;0;;;;
2018/09/04 00:01:11;;;;0;0;0;
2018/09/04 17:13:24;null;;;;;;
2018/09/04 17:13:26;;null;;;;;
2018/09/04 17:13:26;;;null;null;;;
2018/09/04 17:13:26;;;;;null;null;
2018/09/04 17:13:56;;;;0;0;0;
2018/09/04 17:13:57;0;0;0;;;;
2018/09/05 00:00:37;null;null;null;null;null;null;
2018/09/05 00:00:56;;;;0;0;0;
2018/09/05 00:00:57;0;0;0;;;;
2018/09/05 09:46:53;;;;276;;;
2018/09/05 10:13:25;;;;0;;;
2018/09/06 00:00:37;null;null;;;;;
2018/09/06 00:00:37;;;null;null;null;null;
2018/09/06 00:01:09;;;;0;0;0;
2018/09/06 00:01:10;0;0;0;;;;
2018/09/07 00:00:37;null;null;null;null;;;
2018/09/07 00:00:37;;;;;null;null;
2018/09/07 00:00:55;;;;0;0;0;
2018/09/07 00:01:00;0;0;0;;;;
2018/09/08 00:00:37;null;null;null;;;;
2018/09/08 00:00:37;;;;null;null;null;
2018/09/08 00:00:54;0;0;0;;;;
2018/09/08 00:00:56;;;;0;0;0;
2018/09/08 19:46:10;;;276;;;;
2018/09/08 20:12:42;;;0;;;;
2018/09/09 00:00:37;null;null;null;null;null;null;
2018/09/09 00:00:54;;;0;;;;
2018/09/09 00:00:57;;;;0;0;0;
2018/09/09 00:00:59;0;0;;;;;
2018/09/09 10:40:21;;276;;;;;
2018/09/09 11:07:13;;0;;;;;
2018/09/09 13:18:26;276;;;;;;
2018/09/09 13:45:33;0;;;;;;
2018/09/09 19:50:29;;276;;;;;
2018/09/09 20:18:16;;0;;;;;
2018/09/10 00:00:37;null;null;null;null;null;null;
2018/09/10 00:00:57;0;0;0;;;;
2018/09/10 00:00:58;;;;0;0;0;
2018/09/10 17:44:21;;;null;;;;
2018/09/10 17:48:42;;;0;;;;
2018/09/10 17:48:57;;;894;;;;
2018/09/10 17:49:02;;;341;;;;
2018/09/10 17:49:27;;;0;;;;
2018/09/10 18:04:11;356;;;;;;
2018/09/10 18:05:11;0;;;;;;
2018/09/11 00:00:47;null;null;null;null;null;null;
2018/09/11 00:01:05;0;0;0;;;;
2018/09/11 00:01:06;;;;0;0;0;
2018/09/11 10:16:22;null;null;null;null;null;null;
2018/09/11 10:22:11;0;0;0;;;;
2018/09/11 10:22:11;;;;0;0;0;
2018/09/11 16:42:10;null;null;null;null;null;null;
2018/09/11 17:29:40;0;0;;;;;
2018/09/11 17:29:40;;;0;0;0;0;
2018/09/11 17:48:52;null;null;null;null;null;null;
2018/09/11 18:29:52;0;0;;;;;
2018/09/11 18:29:52;;;0;0;0;0;
2018/09/12 00:00:37;null;null;null;null;null;null;
2018/09/12 00:00:56;;;;0;0;0;
2018/09/12 00:00:57;0;0;0;;;;
2018/09/13 00:00:47;null;null;null;null;null;null;
2018/09/13 00:01:05;;;;0;0;0;
2018/09/13 00:01:07;0;0;0;;;;
2018/09/14 00:00:37;null;null;null;null;null;null;
2018/09/14 00:00:55;;;;0;0;0;
2018/09/14 00:00:55;0;0;0;;;;
2018/09/14 20:37:33;null;null;null;null;null;null;
2018/09/14 20:44:40;0;0;0;;;;
2018/09/14 20:44:41;;;;0;0;0;
2018/09/15 00:00:37;null;null;;;;;
2018/09/15 00:00:37;;;null;null;null;null;
2018/09/15 00:00:55;;;;0;0;0;
2018/09/15 00:00:56;0;0;0;;;;
2018/09/15 14:51:37;;275;;;;;
2018/09/15 15:18:34;;0;;;;;
2018/09/15 17:12:35;275;;;;;;
2018/09/15 17:44:08;0;;;;;;
2018/09/16 00:00:37;null;null;null;null;null;null;
2018/09/16 00:00:56;;;;0;0;0;
2018/09/16 00:00:57;0;0;0;;;;
2018/09/16 11:43:24;;;;276;;;
2018/09/16 12:09:56;;;;0;;;
2018/09/17 00:00:37;null;null;null;null;null;null;
2018/09/17 00:00:55;0;0;0;;;;
2018/09/17 00:00:56;;;;0;0;0;
2018/09/17 14:43:19;;;;;;182;
2018/09/17 15:40:49;;;;;;0;
2018/09/18 00:00:37;null;null;null;null;null;null;
2018/09/18 00:00:59;0;0;0;;;;
2018/09/18 00:01:00;;;;0;0;0;
2018/09/18 07:08:36;;;;;;276;
2018/09/18 07:35:04;;;;;;0;
2018/09/18 14:12:37;null;null;null;null;null;null;
2018/09/18 14:13:05;0;0;0;;;;
2018/09/18 14:13:07;;;;0;0;0;
2018/09/19 00:00:38;null;null;null;null;null;null;
2018/09/19 00:00:58;;;;0;0;0;
2018/09/19 00:00:58;0;0;0;;;;
2018/09/19 07:22:52;null;;;;;;
2018/09/19 15:01:25;0;;;;;;
2018/09/20 00:00:47;null;null;null;null;null;null;
2018/09/20 00:01:07;;;;0;0;0;
2018/09/20 00:01:07;0;0;0;;;;
2018/09/20 07:22:48;;null;;;;;
2018/09/20 11:04:11;;;;0;;0;
2018/09/20 14:59:42;;0;;;;;
2018/09/20 16:17:40;0;;0;0;0;0;
2018/09/20 16:17:51;;0;;;;;
2018/09/20 17:34:54;0;0;0;0;0;0;
2018/09/20 17:38:37;null;null;null;null;null;null;
2018/09/20 17:38:56;;;;0;0;0;
2018/09/20 17:38:58;0;0;0;;;;
2018/09/21 00:00:47;null;null;null;null;null;null;
2018/09/21 00:01:22;0;0;0;;;;
2018/09/21 00:01:22;;;;0;0;0;
2018/09/21 07:23:27;;;null;;;;
2018/09/21 14:15:02;;;900;;;;
2018/09/21 14:27:30;;;0;;;;
2018/09/22 00:00:47;null;null;null;null;null;null;
2018/09/22 00:01:06;0;0;0;;;;
2018/09/22 00:01:08;;;;0;0;0;
2018/09/23 00:00:37;null;null;null;null;null;null;
2018/09/23 00:00:58;;;;0;0;0;
2018/09/23 00:01:00;0;0;0;;;;
2018/09/24 00:00:38;null;null;null;null;null;null;
2018/09/24 00:00:57;;;;0;0;0;
2018/09/24 00:00:57;0;0;0;;;;
2018/09/24 14:28:54;176;;;;;;
2018/09/24 14:32:05;0;;;;;;
2018/09/24 14:33:50;176;;;;;;
2018/09/24 14:35:15;144;;;;;;
2018/09/24 14:36:56;176;;;;;;
2018/09/24 14:37:26;0;;;;;;
2018/09/24 16:06:34;null;null;null;null;null;null;
2018/09/24 16:36:08;;0;0;0;0;0;
2018/09/24 16:36:09;0;;;;;;
2018/09/24 18:44:12;null;;;;;;
2018/09/24 18:48:33;30;;;;;;
2018/09/24 18:49:28;102;;;;;;
2018/09/24 19:48:12;37;;;;;;
2018/09/24 19:48:32;0;;;;;;
2018/09/24 22:21:18;102;;;;;;
2018/09/24 22:21:54;null;;;;;;
2018/09/24 22:26:15;107;;;;;;
2018/09/24 22:26:25;894;;;;;;
2018/09/24 22:26:30;107;;;;;;
2018/09/24 22:26:55;102;;;;;;
2018/09/24 23:47:44;null;;;;;;
2018/09/24 23:52:01;107;;;;;;
2018/09/24 23:52:16;894;;;;;;
2018/09/24 23:52:21;107;;;;;;
2018/09/24 23:52:36;102;;;;;;
2018/09/24 23:52:46;0;;;;;;
2018/09/25 00:00:47;null;null;null;null;null;null;
2018/09/25 00:01:03;0;0;0;;;;
2018/09/25 00:01:05;;;;0;0;0;
2018/09/25 02:49:30;312;;;;;;
2018/09/25 03:02:08;null;;;;;;
2018/09/25 03:06:30;30;;;;;;
2018/09/25 03:07:25;102;;;;;;
2018/09/25 07:12:34;null;;;;;;
2018/09/25 07:36:24;0;;;;;;
2018/09/25 10:08:59;0;0;0;;;;
2018/09/25 10:09:08;;;;0;0;0;
2018/09/25 11:05:20;0;0;;;;;
2018/09/25 11:05:20;;;0;;;;
2018/09/25 11:05:28;;;;0;0;0;
2018/09/25 13:01:49;0;0;0;;;;
2018/09/25 13:01:49;;;;0;;;
2018/09/25 13:01:49;;;;;0;0;
2018/09/25 14:14:16;;;;;356;;
2018/09/25 14:15:16;;;;;0;;
2018/09/25 15:21:38;37;;;;;;
2018/09/25 15:21:43;102;;;;;;
2018/09/25 15:22:13;null;;;;;;
2018/09/25 15:23:27;;;;;356;;
2018/09/25 15:24:32;;;;;0;;
2018/09/25 15:26:29;107;;;;;;
2018/09/25 15:27:14;102;;;;;;
2018/09/25 15:59:30;0;;;;;;
2018/09/25 16:00:25;309;;;;;;
2018/09/25 16:00:51;0;;;;;;
2018/09/25 16:32:05;;;;;356;;
2018/09/25 16:33:06;;;;;0;;
2018/09/25 21:05:49;;;338;;;;
2018/09/25 21:06:54;;;0;;;;
2018/09/25 23:32:33;;;159;;;;
2018/09/25 23:36:19;;;889;;;;
2018/09/26 00:00:37;null;null;null;null;null;null;
2018/09/26 00:00:54;;;;0;0;0;
2018/09/26 00:00:54;;0;889;;;;
2018/09/26 00:00:59;0;;;;;;
2018/09/26 00:06:05;;;;;144;;
2018/09/26 00:06:15;;;;;191;;
2018/09/26 00:07:15;;;;;144;;
2018/09/26 00:17:08;;;;144;;;
2018/09/26 01:32:56;;;;0;;;
2018/09/26 01:56:47;;;;;0;;
2018/09/26 02:09:50;;;;144;;;
2018/09/26 02:59:10;;;;0;;;
2018/09/26 03:31:35;;338;;;;;
2018/09/26 03:32:40;;0;;;;;
2018/09/26 03:39:47;;356;;;;;
2018/09/26 03:40:47;;0;;;;;
2018/09/26 04:24:45;;;;144;;;
2018/09/26 04:34:22;;;;0;;;
2018/09/26 07:07:52;;;;;180;;
2018/09/26 07:14:36;;;null;;;;
2018/09/26 07:15:11;null;;;;;;
2018/09/26 07:15:31;0;;;;;;
2018/09/26 07:32:33;;;;;0;;
2018/09/26 07:34:14;;;;;309;;
2018/09/26 07:34:54;;;;;0;;
2018/09/26 07:47:49;;;0;;;;
2018/09/26 09:15:45;;159;;;;;
2018/09/26 09:28:08;;889;;;;;
2018/09/26 09:55:56;0;;;;;;
2018/09/26 09:56:44;;;;0;;0;
2018/09/26 09:56:44;;;0;;0;;
2018/09/26 09:56:44;;889;;;;;
2018/09/26 10:17:54;;null;;;;;
2018/09/26 10:18:40;null;;null;;;;
2018/09/26 10:18:55;0;;0;;;;
2018/09/26 10:46:21;;0;;;;;
2018/09/26 12:15:50;;;;;;0;
2018/09/26 12:15:57;;;;0;;;
2018/09/26 12:15:57;;;;;0;;
2018/09/26 12:15:58;0;;0;;;;
2018/09/26 12:16:02;;0;;;;;
2018/09/26 12:49:51;;;;;;0;
2018/09/26 12:49:51;;;;0;0;;
2018/09/26 12:49:51;0;0;0;;;;
2018/09/26 13:00:33;;;;;356;;
2018/09/26 13:01:33;;;;;0;;
2018/09/26 15:30:17;;;;;356;;
2018/09/26 15:30:47;;;;;0;;
2018/09/26 15:35:53;;;;;338;;
2018/09/26 15:36:59;;;;;0;;
2018/09/26 15:59:39;;;;;180;;
2018/09/26 16:03:30;;;;;0;;
2018/09/26 16:18:22;;356;;;;;
2018/09/26 16:19:22;;83;;;;;
2018/09/26 16:19:32;;0;;;;;
2018/09/26 19:43:14;430;;;;;;
2018/09/26 19:44:14;0;;;;;;
2018/09/26 19:47:04;312;;;;;;
2018/09/26 19:59:37;0;;;;;;
2018/09/26 20:00:57;102;;;;;;
2018/09/26 20:01:32;null;;;;;;
2018/09/26 20:05:48;107;;;;;;
2018/09/26 20:06:13;894;;;;;;
2018/09/26 20:06:18;107;;;;;;
2018/09/26 20:06:39;102;;;;;;
2018/09/26 22:55:38;0;;;;;;
2018/09/26 22:56:09;309;;;;;;
2018/09/26 22:56:44;0;;;;;;
2018/09/27 00:00:47;null;null;null;null;null;null;
2018/09/27 00:01:05;;;;0;0;0;
2018/09/27 00:01:06;0;0;0;;;;
2018/09/27 00:10:48;;;;82;;;
2018/09/27 00:11:48;;;;0;;;
2018/09/27 02:22:58;312;;;;;;
2018/09/27 02:35:30;0;;;;;;
2018/09/27 02:40:31;312;;;;;;
2018/09/27 02:53:19;0;;;;;;
2018/09/27 02:58:11;312;;;;;;
2018/09/27 03:10:54;0;;;;;;
2018/09/27 03:15:45;312;;;;;;
2018/09/27 03:28:28;100;;;;;;
2018/09/27 08:10:09;0;;;;;;
2018/09/27 09:22:10;null;;;;;;
2018/09/27 11:41:08;0;;;;;;
2018/09/28 00:00:37;null;null;null;null;null;null;
2018/09/28 00:00:55;0;0;0;;;;
2018/09/28 00:00:57;;;;0;0;0;
2018/09/29 00:00:37;null;null;null;null;null;null;
2018/09/29 00:00:56;0;0;0;;;;
2018/09/29 00:00:57;;;;0;0;0;
2018/09/30 00:00:47;null;null;null;null;null;null;
2018/09/30 00:01:06;0;0;0;;;;
2018/09/30 00:01:08;;;;0;0;0;
2018/09/30 06:56:26;null;;null;;;;
2018/09/30 06:56:46;0;;;;;;
2018/09/30 07:00:47;;;0;;;;
2018/09/30 07:00:57;;;894;;;;
2018/09/30 07:01:02;;;341;;;;
2018/09/30 07:01:27;;;0;;;;
2018/09/30 14:22:37;;276;;;;;
2018/09/30 14:49:29;;0;;;;;
2018/10/01 00:00:37;null;null;null;null;null;null;
2018/10/01 00:00:57;0;0;0;;;;
2018/10/01 00:00:57;;;;0;0;0;
2018/10/02 00:00:37;null;null;null;null;null;null;
2018/10/02 00:00:57;0;0;0;;;;
2018/10/02 00:00:58;;;;0;0;0;
2018/10/02 07:26:10;;;;null;;;
2018/10/02 10:29:17;null;null;null;;;;
2018/10/02 10:29:18;;;;;null;null;
2018/10/02 12:19:02;;;;0;0;0;
2018/10/02 12:19:04;0;0;0;;;;
2018/10/03 00:00:38;null;null;null;null;null;null;
2018/10/03 00:00:58;0;0;0;;;;
2018/10/03 00:00:59;;;;0;0;0;
2018/10/03 17:33:15;null;null;null;null;null;null;
2018/10/03 17:54:22;0;;;;;;
2018/10/03 17:54:22;;0;0;0;0;0;
2018/10/04 00:00:47;null;null;null;null;null;null;
2018/10/04 00:01:06;0;0;0;;;;
2018/10/04 00:01:08;;;;0;0;0;
2018/10/04 02:47:40;;;;;186;;
2018/10/04 03:08:35;;;;;0;;
2018/10/04 03:11:55;;;;;186;;
2018/10/04 07:29:01;;;;;null;;
2018/10/04 11:07:45;null;null;null;null;;null;
2018/10/04 11:08:14;0;0;0;;;;
2018/10/04 11:08:14;;;;0;;0;
2018/10/04 14:58:12;;;;;0;;
2018/10/05 00:00:47;null;null;null;null;null;null;
2018/10/05 00:01:07;;;;0;0;0;
2018/10/05 00:01:08;0;0;0;;;;
2018/10/06 00:00:38;null;null;null;null;null;null;
2018/10/06 00:00:57;;;;0;0;0;
2018/10/06 00:00:59;0;0;0;;;;
2018/10/07 00:00:38;null;null;null;null;null;null;
2018/10/07 00:00:55;0;0;0;;;;
2018/10/07 00:00:59;;;;0;0;0;
2018/10/08 09:00:36;0;0;0;;;0;
2018/10/08 09:00:39;;;;0;;;
2018/10/08 09:22:12;;;;;;null;
2018/10/08 09:22:32;;;;;;0;
2018/10/08 09:40:41;;;;;0;;
2018/10/09 00:00:37;null;null;null;null;null;null;
2018/10/09 00:00:55;;;;0;0;0;
2018/10/09 00:00:55;0;0;0;;;;
2018/10/09 07:50:48;309;;;;;;
2018/10/09 07:50:50;;;;309;309;309;
2018/10/09 07:50:53;;309;309;;;;
2018/10/09 07:58:35;;315;;;;;
2018/10/09 07:58:37;;;;315;;;
2018/10/09 07:58:42;;;;;315;315;
2018/10/09 07:58:45;;182;;;;;
2018/10/09 07:58:55;;;null;;;;
2018/10/09 07:59:00;null;;;;;;
2018/10/09 07:59:02;;;;;;181;
2018/10/09 07:59:20;182;;;;;;
2018/10/09 07:59:37;;;;;null;null;
2018/10/09 07:59:45;null;;;;;;
2018/10/09 08:00:10;;null;;;;;
2018/10/09 08:00:12;;;;null;;;
2018/10/09 17:05:54;;182;;;;;
2018/10/09 17:06:39;;;894;;;;
2018/10/09 17:06:44;;;0;;;;
2018/10/09 17:06:49;;102;;;;;
2018/10/09 17:06:50;;;;;315;181;
2018/10/09 17:07:04;182;;;;;;
2018/10/09 17:07:20;;;;315;;;
2018/10/09 17:15:52;;;;0;;;
2018/10/09 17:15:57;;;;;181;;
2018/10/09 17:20:47;0;;;;;;
2018/10/09 17:21:17;309;;;;;;
2018/10/09 17:22:07;0;;;;;;
2018/10/09 17:22:09;;;;;0;;
2018/10/09 17:22:24;;;;;;0;
2018/10/09 17:23:38;;0;;;;;
2018/10/09 17:23:43;;102;;;;;
2018/10/09 17:25:18;;0;;;;;
2018/10/09 17:25:23;;102;;;;;
2018/10/09 17:38:32;;;;;182;;
2018/10/09 17:38:42;null;;null;;;;
2018/10/09 17:39:02;0;;;;;;
2018/10/09 17:41:48;;;;;0;;
2018/10/09 17:43:03;;;0;;;;
2018/10/09 17:43:18;;;894;;;;
2018/10/09 17:43:23;;;0;;;;
2018/10/09 17:57:57;;309;;;;;
2018/10/09 17:58:02;;102;;;;;
2018/10/09 18:00:07;;309;;;;;
2018/10/09 18:00:12;;102;;;;;
2018/10/09 18:17:42;;309;;;;;
2018/10/09 18:17:47;;102;;;;;
2018/10/09 18:45:48;;null;;;;;
2018/10/09 20:27:05;;0;;;;;
2018/10/10 00:00:37;null;null;null;null;null;null;
2018/10/10 00:00:54;0;0;0;;;;
2018/10/10 00:00:55;;;;0;0;0;
2018/10/10 08:11:26;;;;309;309;309;
2018/10/10 08:11:28;309;309;309;;;;
2018/10/10 08:14:39;;;null;;;;
2018/10/10 08:14:59;;;309;;;;
2018/10/10 08:15:19;;315;;;;;
2018/10/10 08:15:22;;;;315;;315;
2018/10/10 08:15:24;null;;;;;;
2018/10/10 08:15:27;;;;;315;;
2018/10/10 08:15:29;;;null;;;;
2018/10/10 08:16:28;;;;;;null;
2018/10/10 08:16:34;;null;;;;;
2018/10/10 08:16:48;;;;null;null;;
2018/10/10 15:44:21;315;;309;;;;
2018/10/10 15:44:51;;;0;;;;
2018/10/10 15:45:03;;;;;;315;
2018/10/10 15:45:21;;315;;;;;
2018/10/10 15:45:28;;;;315;;;
2018/10/10 15:45:43;;;;;315;;
2018/10/10 15:49:18;0;;;;;;
2018/10/10 15:49:24;;;;0;;;
2018/10/10 15:49:28;;0;;;;;
2018/10/10 15:49:29;;;;;0;0;
2018/10/10 16:00:20;;;83;;;;
2018/10/10 16:01:21;;;0;;;;
2018/10/10 16:01:31;;;81;;;;
2018/10/10 16:02:31;;;0;;;;
2018/10/10 16:02:41;;;85;;;;
2018/10/10 16:03:41;;;0;;;;
2018/10/10 16:08:02;null;;;;;;
2018/10/10 16:08:17;0;;;;;;
2018/10/10 18:49:47;;;276;;;;
2018/10/10 19:16:23;;;0;;;;
2018/10/11 00:00:47;null;null;null;null;null;null;
2018/10/11 00:01:05;0;0;0;;;;
2018/10/11 00:01:06;;;;0;0;0;
2018/10/11 07:53:15;;;;309;309;;
2018/10/11 07:53:16;309;309;309;;;;
2018/10/11 07:53:20;;;;;;309;
2018/10/11 08:02:48;;315;;;;;
2018/10/11 08:02:52;;;;315;315;315;
2018/10/11 08:02:58;null;;null;;;;
2018/10/11 08:03:58;;;;null;;;
2018/10/11 08:03:58;;null;;;;;
2018/10/11 08:04:08;;;;;null;null;
2018/10/11 16:00:29;;;309;;;;
2018/10/11 16:00:36;;;;315;;;
2018/10/11 16:00:39;315;;;;;;
2018/10/11 16:00:44;;315;894;;;;
2018/10/11 16:00:49;;;0;;;;
2018/10/11 16:01:01;;;;;315;315;
2018/10/11 16:05:02;;;;0;0;;
2018/10/11 16:05:05;0;0;;;;;
2018/10/11 16:05:07;;;;;;0;
2018/10/11 16:05:50;893;893;;;;;
2018/10/11 16:08:05;0;;;;;;
2018/10/11 16:08:25;;0;;;;;
2018/10/12 00:00:37;null;null;null;null;null;null;
2018/10/12 00:00:57;;;;0;0;0;
2018/10/12 00:00:57;0;0;0;;;;
2018/10/12 08:17:45;309;309;;;;;
2018/10/12 08:17:50;;;309;;;;
2018/10/12 08:18:02;;;;309;309;309;
2018/10/12 08:22:51;;315;;;;;
2018/10/12 08:23:03;;;;315;315;315;
2018/10/12 08:23:06;null;;;;;;
2018/10/12 08:23:11;;;null;;;;
2018/10/12 08:23:36;315;;;;;;
2018/10/12 08:24:11;null;null;;;;;
2018/10/12 08:24:13;;;;null;;null;
2018/10/12 08:24:18;;;;;null;;
2018/10/12 11:01:50;315;315;0;;;;
2018/10/12 11:01:50;;;;315;315;315;
2018/10/12 11:02:55;0;0;;;;;
2018/10/12 11:03:00;;;;0;0;0;
2018/10/13 00:00:47;null;null;null;null;null;null;
2018/10/13 00:01:08;;;;0;0;0;
2018/10/13 00:01:08;0;0;0;;;;
2018/10/14 00:00:37;null;null;null;null;null;null;
2018/10/14 00:00:58;0;0;0;;;;
2018/10/14 00:01:00;;;;0;0;0;
2018/10/15 00:00:47;null;null;null;null;;;
2018/10/15 00:00:47;;;;;null;null;
2018/10/15 00:01:05;0;0;0;;;;
2018/10/15 00:01:06;;;;0;0;0;
2018/10/16 00:00:47;null;null;null;null;null;null;
2018/10/16 00:01:06;0;0;0;;;;
2018/10/16 00:01:07;;;;0;0;0;
2018/10/16 10:25:33;null;;;;;;
2018/10/16 14:02:03;0;;;;;;
2018/10/17 00:00:47;null;null;null;null;null;null;
2018/10/17 00:01:04;;;;0;0;0;
2018/10/17 00:01:04;;;0;;;;
2018/10/17 00:01:09;0;0;;;;;
2018/10/17 07:20:57;null;;;;;;
2018/10/17 13:59:14;;;;;null;;
2018/10/17 14:38:20;0;;;;;;
2018/10/17 16:41:36;;;;;0;;
2018/10/17 17:23:17;;;;0;;;
2018/10/17 17:23:17;;;0;;;0;
2018/10/17 17:23:27;;0;;;;;
2018/10/17 17:23:27;0;;;;;;
2018/10/17 17:23:28;;;;;0;;
2018/10/17 17:48:00;;;0;0;;0;
2018/10/17 17:48:06;;0;;;;;
2018/10/17 17:48:09;0;;;;;;
2018/10/17 17:48:09;;;;;0;;
2018/10/17 18:35:22;;;;0;;;
2018/10/17 18:35:22;;;0;;;0;
2018/10/17 18:35:29;;0;;;;;
2018/10/17 18:35:29;0;;;;;;
2018/10/17 18:35:29;;;;;0;;
2018/10/18 00:00:37;null;null;null;null;null;null;
2018/10/18 00:00:56;;;;0;0;0;
2018/10/18 00:00:57;0;0;0;;;;
2018/10/18 07:28:31;;null;;;;;
2018/10/18 09:26:20;;0;;;;;
2018/10/18 09:28:13;;;;202;;;
2018/10/18 09:28:23;;;;916;;;
2018/10/18 09:29:28;;;;null;;;
2018/10/19 00:00:47;null;null;null;;null;null;
2018/10/19 00:01:06;;;;;0;0;
2018/10/19 00:01:07;0;0;0;;;;
2018/10/20 00:00:47;null;null;null;;null;null;
2018/10/20 00:01:15;;;;;0;0;
2018/10/20 00:01:19;0;0;0;;;;
2018/10/20 12:43:53;;;;;899;899;
2018/10/20 12:43:58;;;;;;916;
2018/10/20 12:44:03;;;;;916;;
2018/10/20 12:45:08;;;;;null;null;
2018/10/20 15:12:46;;;;;0;;
2018/10/20 15:15:07;;;;;;0;
2018/10/20 15:25:19;;;;0;;;
2018/10/21 00:00:37;null;null;null;null;null;null;
2018/10/21 00:00:57;0;0;0;;;;
2018/10/21 00:00:58;;;;0;0;0;
2018/10/21 18:59:03;null;null;null;null;null;null;
2018/10/21 19:02:38;0;0;0;0;0;0;
2018/10/22 00:00:47;null;null;null;null;null;;
2018/10/22 00:00:47;;;;;;null;
2018/10/22 00:01:05;0;0;0;;;;
2018/10/22 00:01:05;;;;0;0;0;
2018/10/22 08:30:00;;;;;356;;
2018/10/22 08:31:05;;;;;0;;
2018/10/22 15:49:49;;;;;356;;
2018/10/22 15:50:49;;;;;0;;
2018/10/22 18:50:19;;356;;;;;
2018/10/22 18:51:15;;0;;;;;
2018/10/22 19:00:22;;;338;;;;
2018/10/22 19:01:28;;;0;;;;
2018/10/22 19:34:40;;338;;;;;
2018/10/22 19:35:40;;0;;;;;
2018/10/22 20:18:35;356;;;;;;
2018/10/22 20:19:35;0;;;;;;
2018/10/22 20:19:45;312;;;;;;
2018/10/22 20:31:53;0;;;;;;
2018/10/22 20:38:24;;;356;;;;
2018/10/22 20:39:20;;;83;;;;
2018/10/22 20:39:30;;;0;;;;
2018/10/22 20:50:17;;356;;;;;
2018/10/22 20:50:19;;;;;356;;
2018/10/22 20:51:17;;0;;;;;
2018/10/22 20:51:24;;;;;0;;
2018/10/22 20:58:47;;;;;356;;
2018/10/22 20:59:47;;;;;0;;
2018/10/22 21:24:59;;;153;;;;
2018/10/22 21:25:55;;;0;;;;
2018/10/22 21:54:04;;;;;356;;
2018/10/22 21:55:04;;;;;0;;
2018/10/22 22:17:55;;;;;180;;
2018/10/22 22:55:53;;;;;;356;
2018/10/22 22:56:53;;;;;;0;
2018/10/22 23:00:14;;;;;;929;
2018/10/22 23:26:41;;;;;0;;
2018/10/22 23:27:06;;;;;;0;
2018/10/22 23:36:03;;;;;356;;
2018/10/22 23:37:04;;;;;0;;
2018/10/23 00:00:37;null;null;null;null;null;null;
2018/10/23 00:00:54;0;;0;;;;
2018/10/23 00:00:55;;;;0;0;0;
