Date start:01/01/2019;Date stop:30/06/2019
Data;Pescina Wind.L1.WTG4.Status.WTG Event;Pescina Wind.L1.WTG5.Status.WTG Event;Pescina Wind.L1.WTG6.Status.WTG Event;Pescina Wind.L1.WTG8.Status.WTG Event;Pescina Wind.L2.WTG10.Status.WTG Event;Pescina Wind.L2.WTG11.Status.WTG Event;Pescina Wind.L2.WTG7.Status.WTG Event;Pescina Wind.L2.WTG9.Status.WTG Event;
2019/02/24 17:54:54;0;;;;;;;;
2019/02/24 18:12:56;;;;356;;;;;
2019/02/24 18:13:56;;;;0;;;;;
2019/02/24 18:17:33;;;;356;;;;;
2019/02/24 18:18:29;;0;;;;;;;
2019/02/24 18:18:34;;;;0;;;;;
2019/02/24 18:25:37;;;356;;;;;;
2019/02/24 18:26:37;;;83;;;;;;
2019/02/24 18:26:47;;;0;;;;;;
2019/02/24 18:29:13;;;;356;;;;;
2019/02/24 18:30:14;;;;100;;;;;
2019/02/24 19:04:07;;;;0;;;;;
2019/02/24 23:01:08;338;;;;;;;;
2019/02/24 23:02:09;0;;;;;;;;
2019/02/24 23:21:22;;356;;;;;;;
2019/02/24 23:22:22;;0;;;;;;;
2019/02/24 23:33:01;;356;;;;;;;
2019/02/24 23:34:07;;0;;;;;;;
2019/02/25 00:00:47;null;null;null;null;;null;null;null;
2019/02/25 00:01:06;0;0;0;0;;;;;
2019/02/25 00:01:08;;;;;;0;0;0;
2019/02/25 00:05:27;;356;;;;;;;
2019/02/25 00:06:28;;0;;;;;;;
2019/02/25 00:06:58;;;356;;;;;;
2019/02/25 00:08:03;;;0;;;;;;
2019/02/25 00:09:15;;;;;;356;;;
2019/02/25 00:10:16;;;;;;0;;;
2019/02/25 00:15:31;;;;356;;;;;
2019/02/25 00:15:36;;;;338;;;;;
2019/02/25 00:16:37;;;;0;;;;;
2019/02/25 00:30:02;;;;356;;;;;
2019/02/25 00:30:42;;;338;;;;;;
2019/02/25 00:31:02;;;;0;;;;;
2019/02/25 00:31:48;;;0;;;;;;
2019/02/25 01:01:04;;;356;;;;;;
2019/02/25 01:02:00;;;0;;;;;;
2019/02/25 09:50:00;;;;356;;;;;
2019/02/25 09:51:00;;;;0;;;;;
2019/02/25 10:17:03;;;;;;356;;;
2019/02/25 10:18:03;;;;;;0;;;
2019/02/25 13:30:23;356;;;;;;;;
2019/02/25 13:31:23;0;;;;;;;;
2019/02/25 13:41:27;;;356;;;;;;
2019/02/25 13:42:28;;;0;;;;;;
2019/02/25 13:49:22;;;;;;;;356;
2019/02/25 13:49:37;;;;;;;356;;
2019/02/25 13:50:22;;;;;;;;0;
2019/02/25 13:50:37;;;;;;;0;;
2019/02/25 14:10:57;;;;;;;356;;
2019/02/25 14:11:58;;;;;;;0;;
2019/02/25 14:25:16;;;;338;;;;;
2019/02/25 14:26:22;;;;0;;;;;
2019/02/25 14:39:15;;;;;;;;338;
2019/02/25 14:40:21;;;;;;;;0;
2019/02/25 14:44:23;;;356;;;;;;
2019/02/25 14:44:28;;;338;;;;;;
2019/02/25 14:45:28;;;0;;;;;;
2019/02/25 15:04:00;;;;;;356;;;
2019/02/25 15:04:31;;;;356;;;;;
2019/02/25 15:05:01;;;;;;0;;;
2019/02/25 15:05:31;;;;0;;;;;
2019/02/25 15:07:27;;;;;;;356;;
2019/02/25 15:08:27;;;;;;;0;;
2019/02/25 15:09:53;;;;;;356;;;
2019/02/25 15:10:53;;;;;;0;;;
2019/02/25 15:16:05;;;;;;;;338;
2019/02/25 15:16:55;;;356;;;;;;
2019/02/25 15:17:05;;;;;;;;0;
2019/02/25 15:17:15;;;;356;;;;;
2019/02/25 15:17:20;;;;;;;356;;
2019/02/25 15:17:55;;;0;;;;;;
2019/02/25 15:18:10;;356;;;;;;;
2019/02/25 15:18:15;;;;0;;;;;
2019/02/25 15:18:20;;;;;;;0;;
2019/02/25 15:19:11;;0;;;;;;;
2019/02/25 15:20:46;;;;356;;;;;
2019/02/25 15:21:46;;;;0;;;;;
2019/02/25 15:23:47;;;;153;;;;;
2019/02/25 15:24:47;;;;0;;;;;
2019/02/25 15:26:32;;;;;;338;;;
2019/02/25 15:27:33;;;;;;0;;;
2019/02/25 15:28:54;;;356;;;;;;
2019/02/25 15:29:39;;356;;;;;;;
2019/02/25 15:29:54;;;0;;;;;;
2019/02/25 15:30:39;;0;;;;;;;
2019/02/25 15:32:39;;;;;;;;338;
2019/02/25 15:32:45;;;356;;;;;;
2019/02/25 15:33:04;;;;;;;356;;
2019/02/25 15:33:26;;;;356;;;;;
2019/02/25 15:33:44;;;;;;;;891;
2019/02/25 15:33:46;;338;100;;;;;;
2019/02/25 15:34:04;;;;;;;0;;
2019/02/25 15:34:31;;;;100;;;;;
2019/02/25 15:34:46;;0;;;;;;;
2019/02/25 15:37:35;;;;;;356;;;
2019/02/25 15:37:45;;;;;;;;0;
2019/02/25 15:38:35;;;;;;0;;;
2019/02/25 15:42:01;;;;;;976;;;
2019/02/25 15:43:01;;;;;;0;;;
2019/02/25 15:43:06;;;;;;976;;;
2019/02/25 15:44:07;;;;;;0;;;
2019/02/25 15:44:17;;;;;;186;;;
2019/02/25 15:45:09;356;;;;;;;;
2019/02/25 15:46:05;0;;;;;;;;
2019/02/25 15:49:11;356;;;;;;;;
2019/02/25 15:50:11;0;;;;;;;;
2019/02/25 15:58:03;;430;;;;;;;
2019/02/25 15:59:03;;0;;;;;;;
2019/02/25 16:07:11;356;;;;;;;;
2019/02/25 16:08:07;;356;;;;;;;
2019/02/25 16:08:12;84;;;;;;;;
2019/02/25 16:08:22;0;;;;;;;;
2019/02/25 16:09:07;;0;;;;;;;
2019/02/25 16:11:23;356;;;;;;;;
2019/02/25 16:11:50;;;;;;;;180;
2019/02/25 16:12:23;100;;;;;;;;
2019/02/25 16:13:28;;356;;;;;;;
2019/02/25 16:14:28;;100;;;;;;;
2019/02/25 16:39:03;;;;;;;356;;
2019/02/25 16:40:04;;;;;;;0;;
2019/02/25 18:43:05;;;;;;;338;;
2019/02/25 18:44:11;;;;;;;0;;
2019/02/25 18:59:29;null;null;null;null;;null;null;null;
2019/02/25 19:33:32;;;100;100;;186;;;
2019/02/25 19:33:32;100;100;;;;;;180;
2019/02/25 19:33:33;;;;;;;0;;
2019/02/26 00:00:38;null;null;null;null;;;null;null;
2019/02/26 00:00:38;;;;;;null;;;
2019/02/26 00:00:57;100;100;100;100;;;;;
2019/02/26 00:00:57;;;;;;186;0;180;
2019/02/26 00:23:26;0;;;;;;;;
2019/02/26 00:28:33;;0;;;;;;;
2019/02/26 00:28:43;;;0;;;;;;
2019/02/26 00:32:15;;;;0;;;;;
2019/02/26 07:23:36;;;;null;;;;;
2019/02/26 07:23:51;;;;0;;;;;
2019/02/26 08:04:23;;;;;;null;;;
2019/02/26 08:07:34;;;;;;;;null;
2019/02/26 10:57:13;null;null;null;null;;;null;;
2019/02/26 10:58:12;;;;;;;0;;
2019/02/26 10:58:12;0;0;;;;;;;
2019/02/26 10:58:12;;;0;;;;;;
2019/02/26 10:58:14;;;;0;;;;;
2019/02/26 11:05:03;null;null;null;null;;;null;;
2019/02/26 11:23:38;;;;;;;0;;
2019/02/26 11:23:38;0;0;0;0;;;;;
2019/02/26 11:31:49;null;null;null;null;;;null;;
2019/02/26 11:34:40;356;;;;;;;;
2019/02/26 11:35:40;0;;;;;;;;
2019/02/26 11:41:57;;;;;;;0;;
2019/02/26 11:41:58;;0;0;0;;;;;
2019/02/26 11:41:58;0;;;;;;;;
2019/02/26 11:49:10;null;null;null;null;;;null;;
2019/02/26 12:03:09;;;;;;;0;;
2019/02/26 12:03:09;;0;0;;;;;;
2019/02/26 12:03:09;;;;0;;;;;
2019/02/26 12:03:11;0;;;;;;;;
2019/02/26 12:25:30;null;null;null;null;;;null;;
2019/02/26 12:31:28;;;;;;;0;;
2019/02/26 12:31:28;;0;0;;;;;;
2019/02/26 12:31:28;;;;0;;;;;
2019/02/26 12:31:29;0;;;;;;;;
2019/02/26 12:35:19;null;null;null;null;;;null;;
2019/02/26 12:36:19;0;;;;;;;;
2019/02/26 12:36:28;;;;;;;0;;
2019/02/26 12:36:28;;0;0;0;;;;;
2019/02/26 12:46:12;null;null;null;null;;;null;;
2019/02/26 12:47:18;;;;;;;0;;
2019/02/26 12:47:18;;0;0;;;;;;
2019/02/26 12:47:19;;;;0;;;;;
2019/02/26 12:47:20;0;;;;;;;;
2019/02/26 13:22:47;;;;;;;;0;
2019/02/26 13:50:05;;;;;;;null;;
2019/02/26 13:51:10;;null;;;;;;;
2019/02/26 13:51:20;;0;;;;;;;
2019/02/26 13:55:21;;;;;;;30;;
2019/02/26 13:55:26;;;;;;;0;;
2019/02/26 14:58:55;180;;;;;;;;
2019/02/26 16:09:52;null;;;;;;;;
2019/02/26 16:17:10;0;;;;;;;;
2019/02/27 00:00:38;null;null;null;null;;;null;null;
2019/02/27 00:01:01;0;0;0;0;;;;;
2019/02/27 00:01:02;;;;;;;0;0;
2019/02/27 06:53:47;;;;;;;;356;
2019/02/27 06:54:53;;;;;;;;0;
2019/02/27 07:40:30;356;;;;;;;;
2019/02/27 07:41:30;0;;;;;;;;
2019/02/27 09:13:23;;;356;;;;;;
2019/02/27 09:14:23;;;0;;;;;;
2019/02/27 09:16:14;356;;;;;;;;
2019/02/27 09:17:14;191;;;;;;;;
2019/02/27 09:17:29;0;;;;;;;;
2019/02/27 09:26:53;356;;;;;;;;
2019/02/27 09:27:49;;;;;;;356;;
2019/02/27 09:27:53;0;;;;;;;;
2019/02/27 09:28:44;;;;;;;0;;
2019/02/27 09:39:13;;356;;;;;;;
2019/02/27 09:40:13;;0;;;;;;;
2019/02/27 09:42:54;;356;;;;;;;
2019/02/27 09:43:54;;84;;;;;;;
2019/02/27 09:44:04;;0;;;;;;;
2019/02/27 09:48:36;356;;;;;;;;
2019/02/27 09:49:36;0;;;;;;;;
2019/02/27 09:58:59;356;;;;;;;;
2019/02/27 09:59:14;;356;;;;;;;
2019/02/27 09:59:24;;;356;;;;;;
2019/02/27 09:59:55;100;;;;;;;;
2019/02/27 10:00:10;;0;;;;;;;
2019/02/27 10:00:25;;;0;;;;;;
2019/02/27 10:59:32;;;356;;;;;;
2019/02/27 11:00:32;;;0;;;;;;
2019/02/27 11:17:23;;;356;;;;;;
2019/02/27 11:18:23;;;0;;;;;;
2019/02/27 11:36:19;null;;;;;;;;
2019/02/27 11:41:16;0;;;;;;;;
2019/02/27 13:38:33;;;;356;;;;;
2019/02/27 13:39:33;;;;0;;;;;
2019/02/27 15:05:10;356;;;;;;;;
2019/02/27 15:06:10;0;;;;;;;;
2019/02/27 15:54:27;;356;;;;;;;
2019/02/27 15:55:27;;0;;;;;;;
2019/02/28 00:00:37;null;null;null;null;;;null;null;
2019/02/28 00:00:55;;;;;;;0;0;
2019/02/28 00:00:56;0;0;0;0;;;;;
2019/02/28 02:15:44;;;null;;;;;;
2019/02/28 02:20:01;;;30;;;;;;
2019/02/28 02:21:01;;;0;;;;;;
2019/02/28 09:18:30;0;0;;0;;;0;0;
2019/02/28 09:18:39;;;0;;;;;;
2019/02/28 13:40:45;null;null;null;null;;;;;
2019/02/28 13:40:45;;;;;;;null;null;
2019/02/28 13:43:35;;;;;;;0;0;
2019/02/28 13:43:35;0;0;0;0;;;;;
2019/03/01 00:00:37;null;null;null;null;;;null;null;
2019/03/01 00:00:54;0;0;0;0;;;;;
2019/03/01 00:00:56;;;;;;;0;0;
2019/03/01 13:15:50;;null;;;;;;;
2019/03/01 13:20:16;;30;;;;;;;
2019/03/01 13:21:07;;0;;;;;;;
2019/03/01 14:33:09;;;;;0;;;;
2019/03/02 00:00:47;null;null;null;;;;;;
2019/03/02 00:00:47;;;;null;null;;null;null;
2019/03/02 00:01:07;0;0;0;0;;;;;
2019/03/02 00:01:08;;;;;0;;0;0;
2019/03/02 19:44:23;;;;;;900;;;
2019/03/02 19:59:14;;;;;;0;;;
2019/03/03 00:00:38;null;null;null;null;null;null;null;null;
2019/03/03 00:00:55;0;0;0;0;;;;;
2019/03/03 00:00:56;;;;;0;0;0;0;
2019/03/03 07:32:36;;;;;;null;;;
2019/03/03 08:52:49;;;;;;0;;;
2019/03/04 00:00:47;null;null;null;null;null;null;null;null;
2019/03/04 00:01:08;0;0;0;0;;;;;
2019/03/04 00:01:10;;;;;0;0;0;0;
2019/03/04 04:58:12;;;;;;;;85;
2019/03/04 04:59:12;;;;;;;;0;
2019/03/04 19:44:50;null;null;null;null;null;null;null;null;
2019/03/04 20:13:19;0;0;0;0;;;;;
2019/03/04 20:13:20;;;;;;;0;;
2019/03/04 20:13:20;;;;;0;0;;0;
2019/03/04 21:50:24;null;null;null;null;null;null;null;null;
2019/03/04 22:05:35;0;0;0;0;;;;;
2019/03/04 22:05:37;;;;;;;0;;
2019/03/04 22:05:37;;;;;0;0;;;
2019/03/04 22:05:37;;;;;;;;0;
2019/03/05 00:00:47;null;null;null;;;;;;
2019/03/05 00:00:47;;;;null;null;null;null;null;
2019/03/05 00:01:06;;;;;0;0;0;0;
2019/03/05 00:01:07;0;0;0;0;;;;;
2019/03/05 17:03:59;;;;;0;0;0;0;
2019/03/05 17:04:00;0;0;0;0;;;;;
2019/03/05 17:15:48;;;;;0;0;0;0;
2019/03/05 17:15:49;0;0;0;0;;;;;
2019/03/06 00:00:37;null;null;null;null;null;null;null;null;
2019/03/06 00:00:55;0;0;0;0;;;;;
2019/03/06 00:00:56;;;;;0;0;0;0;
2019/03/06 06:59:37;;;;null;;;;;
2019/03/06 06:59:39;;;;;null;;;null;
2019/03/06 06:59:44;;;;;;;null;;
2019/03/06 06:59:52;null;null;;;;;;;
2019/03/06 07:00:07;;;null;;;;;;
2019/03/06 07:00:09;;;;;;null;;;
2019/03/06 07:00:45;;;;;;;0;;
2019/03/06 07:00:52;;0;;;;;;;
2019/03/06 07:00:57;0;;;0;;;;;
2019/03/06 07:01:00;;;;;;;;0;
2019/03/06 07:01:02;;;0;;;;;;
2019/03/06 07:01:05;;;;;;0;;;
2019/03/06 07:02:15;;;;;0;;;;
2019/03/06 10:08:37;null;null;null;null;;;null;;
2019/03/06 10:08:37;;;;;null;null;;null;
2019/03/06 10:08:55;;;;;0;0;0;0;
2019/03/06 10:08:57;0;0;0;0;;;;;
2019/03/07 00:00:37;null;;;;;;;;
2019/03/07 00:00:37;;null;null;null;null;null;null;null;
2019/03/07 00:01:11;;;;;0;0;0;0;
2019/03/07 00:01:12;0;0;0;0;;;;;
2019/03/07 13:26:30;null;null;null;null;null;null;null;null;
2019/03/07 13:26:44;0;0;;;;;;;
2019/03/07 14:26:39;;;;;0;0;0;0;
2019/03/07 14:26:39;;;0;0;;;;;
2019/03/07 16:02:39;null;null;null;null;null;null;null;null;
2019/03/07 16:03:35;;;;;0;;0;0;
2019/03/07 16:03:37;0;0;0;;;0;;;
2019/03/07 16:03:37;;;;0;;;;;
2019/03/08 00:00:37;null;null;null;null;null;null;null;null;
2019/03/08 00:00:58;;;;;0;0;0;0;
2019/03/08 00:01:05;0;0;0;0;;;;;
2019/03/08 08:28:18;;;;;;;;182;
2019/03/08 09:12:33;;;;;;;;0;
2019/03/09 00:00:47;null;null;null;null;null;null;null;null;
2019/03/09 00:01:06;0;0;0;0;;;;;
2019/03/09 00:01:07;;;;;0;0;0;0;
2019/03/10 00:00:37;null;null;null;null;null;null;null;null;
2019/03/10 00:00:56;;;;;0;0;0;0;
2019/03/10 00:00:57;0;0;0;0;;;;;
2019/03/11 00:00:47;null;null;null;null;null;null;null;null;
2019/03/11 00:01:07;;;;;0;0;0;0;
2019/03/11 00:01:08;0;0;0;0;;;;;
2019/03/11 23:15:52;356;;;;;;;;
2019/03/11 23:16:54;0;;;;;;;;
2019/03/11 23:18:41;0;;;;;;;;
2019/03/11 23:54:22;;;153;;;;;;
2019/03/11 23:55:23;;;0;;;;;;
2019/03/11 23:57:13;;;;;338;;;;
2019/03/11 23:57:33;;;;;;;;356;
2019/03/11 23:57:38;;;;;;;;159;
2019/03/11 23:58:14;;;;;0;;;;
2019/03/11 23:59:04;;;;;;356;;;
2019/03/12 00:00:37;null;null;null;null;null;null;null;null;
2019/03/12 00:00:55;0;0;0;0;;;;;
2019/03/12 00:00:55;;;;;0;0;0;;
2019/03/12 00:01:00;;;;;;;;159;
2019/03/12 00:04:46;;;;;338;;;;
2019/03/12 00:05:52;;;;;0;;;;
2019/03/12 00:15:26;;;;338;;;;;
2019/03/12 00:16:26;;;;0;;;;;
2019/03/12 00:28:10;144;;;;;;;;
2019/03/12 00:29:26;;144;;356;;;;;
2019/03/12 00:30:15;;;;;;356;;;
2019/03/12 00:30:21;203;;;;;;;;
2019/03/12 00:30:26;;;;0;;;;;
2019/03/12 00:30:35;;;;;195;;;;
2019/03/12 00:30:36;;;195;;;;;;
2019/03/12 00:31:15;;;;;;83;;;
2019/03/12 00:31:26;144;;;;;;;;
2019/03/12 00:31:30;;;;;;0;;;
2019/03/12 00:31:35;;;;;0;;;;
2019/03/12 00:31:42;;;0;;;;;;
2019/03/12 00:35:18;;;144;;;;;;
2019/03/12 00:47:21;;;;;;;338;;
2019/03/12 00:48:21;;;;;;;0;;
2019/03/12 00:54:31;;;;356;;;;;
2019/03/12 00:55:19;;;;;;;430;;
2019/03/12 00:55:32;;;;0;;;;;
2019/03/12 00:56:19;;;;;;;0;;
2019/03/12 00:57:48;;;;356;;;;;
2019/03/12 00:57:50;;;;;;338;;;
2019/03/12 00:58:48;;;;100;;;;;
2019/03/12 00:58:55;;;;;;0;;;
2019/03/12 01:09:48;;;0;;;;;;
2019/03/12 01:11:24;;;356;;;;;;
2019/03/12 01:12:24;;;0;;;;;;
2019/03/12 01:12:45;;;;;;356;;;
2019/03/12 01:12:49;;;891;;;;;;
2019/03/12 01:13:46;;;;;;0;;;
2019/03/12 01:15:36;;;;;;356;;;
2019/03/12 01:16:37;;;;;;100;;;
2019/03/12 01:17:27;;;;;;;356;;
2019/03/12 01:18:16;;;0;;;;;;
2019/03/12 01:18:27;;;;;;;0;;
2019/03/12 01:19:16;;;891;;;;;;
2019/03/12 01:24:28;;;144;;;;;;
2019/03/12 01:24:39;;;;;891;;;;
2019/03/12 01:24:44;;;;;;;338;;
2019/03/12 01:25:44;;;;;;;0;;
2019/03/12 01:30:05;;;;;0;;;;
2019/03/12 01:31:41;;;;0;;;;;
2019/03/12 01:32:41;;;;;;0;;;
2019/03/12 01:34:52;;;;;;338;;;
2019/03/12 01:35:57;;;;;;0;;;
2019/03/12 01:37:13;;;;;;;891;;
2019/03/12 01:38:48;;;0;;;;;;
2019/03/12 01:39:23;;;;430;;;;;
2019/03/12 01:40:23;;;;0;;;;;
2019/03/12 01:41:09;;;;;;356;;;
2019/03/12 01:42:09;;;;;;0;;;
2019/03/12 01:42:39;;;;;;;0;;
2019/03/12 01:43:14;;;;;;356;;;
2019/03/12 01:43:50;;;;;356;;;;
2019/03/12 01:44:10;;;;;;100;;;
2019/03/12 01:44:45;;;;;0;;;;
2019/03/12 01:45:46;;;;356;;;;;
2019/03/12 01:46:46;;;;0;;;;;
2019/03/12 01:51:43;;0;;;;;;;
2019/03/12 01:52:13;;;;356;;;;;
2019/03/12 01:53:14;;;;191;;;;;
2019/03/12 01:53:24;;;;0;;;;;
2019/03/12 01:56:30;;;156;356;;;;;
2019/03/12 01:57:30;;;;0;;;;;
2019/03/12 01:58:45;;144;;;;;;;
2019/03/12 02:01:21;;;;356;;;;;
2019/03/12 02:01:26;;;;102;;;;;
2019/03/12 02:01:42;;;;null;;;;;
2019/03/12 02:04:33;;891;;;;;;;
2019/03/12 02:05:37;;;;;;;144;;
2019/03/12 02:05:47;;;;;;;84;;
2019/03/12 02:06:48;;;;;;;144;;
2019/03/12 02:09:40;;0;;;;;;;
2019/03/12 02:10:25;;891;;;;;;;
2019/03/12 02:15:42;;0;;;;;;;
2019/03/12 02:22:23;;;;;;;0;;
2019/03/12 02:25:14;;;;;356;;;;
2019/03/12 02:26:10;;;;;84;;;;
2019/03/12 02:26:20;;;;;0;;;;
2019/03/12 02:39:01;315;315;;;;;;;
2019/03/12 02:39:30;;;;;null;203;181;;
2019/03/12 02:39:31;;;null;;;;;;
2019/03/12 02:40:00;;;;;;;;null;
2019/03/12 02:40:06;null;null;;;;;;;
2019/03/12 02:40:10;;;;;;null;null;;
2019/03/12 10:46:56;;;;;;;181;;
2019/03/12 10:46:57;0;0;;;;;;;
2019/03/12 10:47:16;;;;;0;;;159;
2019/03/12 11:15:29;;;;;356;;;;
2019/03/12 11:16:29;;;;;0;;;;
2019/03/12 11:52:43;;;;;153;;;;
2019/03/12 11:52:49;;;;;102;;;;
2019/03/12 13:01:49;;;;;;;181;;
2019/03/12 13:01:49;0;0;;;;;;;
2019/03/12 13:01:49;;;;;;;;159;
2019/03/12 13:01:51;;;;;102;;;;
2019/03/12 13:31:00;;;;;;;null;;
2019/03/12 13:31:15;;;;;;;0;;
2019/03/12 13:33:00;;;;;;;;null;
2019/03/12 13:33:25;;;;;;;;0;
2019/03/12 13:37:41;;;;;null;;;;
2019/03/12 14:10:50;;;;;0;;;;
2019/03/12 14:25:54;;;0;;;;;;
2019/03/12 14:59:09;null;null;null;;;;;;
2019/03/12 14:59:09;;;;;null;;null;null;
2019/03/12 14:59:55;null;;;;;;;;
2019/03/12 14:59:55;;null;;;;;;;
2019/03/12 14:59:56;;;null;;;;;;
2019/03/12 14:59:56;;;;;;;null;;
2019/03/12 14:59:56;;;;;;;;null;
2019/03/12 14:59:56;;;;;null;;;;
2019/03/12 16:02:48;;;899;;;;;;
2019/03/12 16:02:58;;;;;899;;;;
2019/03/12 16:03:13;899;899;;;;;;;
2019/03/12 16:03:18;;;;;;;181;181;
2019/03/12 16:12:51;;;;;0;;;;
2019/03/12 16:12:57;;;0;;;;;;
2019/03/12 16:13:07;0;0;;;;;;;
2019/03/12 17:55:16;;;;;;;;null;
2019/03/12 18:00:13;;;;;;;;0;
2019/03/12 18:02:13;;;;;;;0;;
2019/03/13 00:00:48;null;null;null;;null;;null;null;
2019/03/13 00:01:04;0;0;0;;;;;;
2019/03/13 00:01:06;;;;;0;;0;0;
2019/03/13 10:31:53;;;;;;0;;;
2019/03/13 10:56:37;;;null;;;;;;
2019/03/13 10:56:57;;;0;;;;;;
2019/03/13 11:02:00;;;;;;352;;;
2019/03/13 11:10:02;;;;;;null;;;
2019/03/13 11:27:27;;;;0;;;;;
2019/03/13 12:04:24;;;;;;0;;;
2019/03/13 21:37:24;;;;;;;;82;
2019/03/13 21:38:19;;;;;;;;0;
2019/03/14 00:00:37;null;null;null;null;null;null;null;null;
2019/03/14 00:00:56;;;;;0;0;0;0;
2019/03/14 00:01:00;0;0;0;0;;;;;
2019/03/14 18:48:52;;;;276;;;;;
2019/03/14 19:03:17;;;276;;;;;;
2019/03/14 19:15:51;;;;0;;;;;
2019/03/14 19:30:00;;;0;;;;;;
2019/03/15 00:00:47;null;null;null;null;null;null;null;null;
2019/03/15 00:01:05;0;0;0;0;;;;;
2019/03/15 00:01:07;;;;;0;0;0;0;
2019/03/16 00:00:37;null;null;null;null;null;null;null;null;
2019/03/16 00:00:55;;0;;0;;;;;
2019/03/16 00:00:56;;;;;0;0;0;0;
2019/03/16 00:01:00;0;;0;;;;;;
2019/03/17 00:00:38;null;null;null;null;null;null;null;null;
2019/03/17 00:00:57;;;;;0;0;0;0;
2019/03/17 00:00:58;0;0;0;0;;;;;
2019/03/18 00:00:47;null;null;null;null;null;null;null;null;
2019/03/18 00:01:06;0;0;0;0;;;;;
2019/03/18 00:01:07;;;;;0;0;0;0;
2019/03/19 00:00:47;null;null;null;null;null;null;null;null;
2019/03/19 00:01:05;;;;;0;0;0;0;
2019/03/19 00:01:08;0;0;0;0;;;;;
2019/03/20 00:00:47;null;null;null;null;null;null;null;null;
2019/03/20 00:01:09;0;0;0;0;;;;;
2019/03/20 00:01:11;;;;;0;0;0;0;
2019/03/21 00:00:47;null;null;null;null;null;null;null;null;
2019/03/21 00:01:04;0;0;0;0;;;;;
2019/03/21 00:01:05;;;;;0;0;0;0;
2019/03/22 00:00:37;null;null;null;null;null;null;null;null;
2019/03/22 00:00:56;;;;;0;0;0;0;
2019/03/22 00:00:57;0;0;0;;;;;;
2019/03/22 00:01:02;;;;0;;;;;
2019/03/23 00:00:46;null;null;null;null;null;null;null;null;
2019/03/23 00:01:05;;;;;0;0;0;0;
2019/03/23 00:01:06;0;0;0;0;;;;;
2019/03/24 00:00:37;null;null;null;null;null;null;null;null;
2019/03/24 00:00:56;0;0;0;0;;;;;
2019/03/24 00:00:58;;;;;0;0;0;0;
2019/03/24 03:32:52;;;;;;;;85;
2019/03/24 03:33:52;;;;;;;;0;
2019/03/25 00:00:37;null;null;null;null;null;null;null;null;
2019/03/25 00:00:56;;;;;0;0;0;0;
2019/03/25 00:00:56;0;0;0;0;;;;;
2019/03/25 18:25:45;87;;;;;;;;
2019/03/25 18:37:34;309;;;;;;;;
2019/03/25 18:37:44;0;;;;;;;;
2019/03/26 00:00:37;null;null;null;null;null;null;null;null;
2019/03/26 00:00:55;;;;;0;0;0;0;
2019/03/26 00:01:00;0;0;0;0;;;;;
2019/03/27 00:00:37;null;null;null;null;;;null;null;
2019/03/27 00:00:37;;;;;null;null;;;
2019/03/27 00:01:08;;;;;0;0;0;0;
2019/03/27 00:01:09;0;0;0;0;;;;;
2019/03/28 00:00:47;null;null;null;null;null;null;null;null;
2019/03/28 00:01:03;0;0;0;0;;;;;
2019/03/28 00:01:04;;;;;0;0;0;0;
2019/03/28 04:14:01;356;;;;;;;;
2019/03/28 04:14:06;338;;;;;;;;
2019/03/28 04:15:06;0;;;;;;;;
2019/03/28 13:27:29;356;;;;;;;;
2019/03/28 13:28:29;0;;;;;;;;
2019/03/28 21:59:52;87;;;;;;;;
2019/03/28 22:07:00;0;;;;;;;;
2019/03/28 22:07:05;309;;;;;;;;
2019/03/28 22:07:10;0;;;;;;;;
2019/03/29 00:00:36;null;null;null;null;null;null;null;null;
2019/03/29 00:00:56;;;;;0;0;0;0;
2019/03/29 00:00:59;0;0;0;0;;;;;
2019/03/29 17:06:44;;;;;;;276;;
2019/03/29 17:35:27;;;;;;;0;;
2019/03/29 21:43:25;276;;;;;;;;
2019/03/29 21:43:41;;276;;;;;;;
2019/03/29 22:11:15;0;;;;;;;;
2019/03/29 22:11:55;;0;;;;;;;
2019/03/30 00:00:37;null;null;null;null;null;null;null;null;
2019/03/30 00:00:53;0;0;0;0;;;;;
2019/03/30 00:00:54;;;;;;;0;;
2019/03/30 00:00:59;;;;;0;0;;0;
2019/03/30 22:22:23;;;276;;;;;;
2019/03/30 22:49:06;;;0;;;;;;
2019/03/31 00:00:38;null;null;null;null;null;null;null;null;
2019/03/31 00:00:55;;;;;0;0;0;0;
2019/03/31 00:00:55;0;0;0;0;;;;;
2019/03/31 03:00:37;null;null;null;null;null;null;null;null;
2019/03/31 03:00:53;null;null;null;null;null;null;null;null;
2019/03/31 03:00:58;;;;;0;0;0;0;
2019/03/31 03:00:58;0;0;0;0;;;;;
2019/04/01 00:00:37;null;null;null;null;null;null;null;null;
2019/04/01 00:00:56;;;;;0;0;0;0;
2019/04/01 00:00:57;0;0;0;0;;;;;
2019/04/02 00:00:37;null;null;null;null;null;null;null;null;
2019/04/02 00:01:07;0;0;0;0;;;;;
2019/04/02 00:01:12;;;;;0;0;0;0;
2019/04/02 08:57:36;null;null;null;null;null;null;null;null;
2019/04/02 09:01:37;0;0;0;0;;;;;
2019/04/02 09:01:37;;;;;0;0;0;0;
2019/04/02 14:36:16;null;null;null;null;null;null;null;null;
2019/04/02 14:46:46;0;0;0;0;;;;;
2019/04/02 14:46:46;;;;;0;0;0;0;
2019/04/02 16:06:01;null;null;null;null;null;null;null;null;
